🐼看电视呗,#genre#
宁夏卫视,http://dd.ddzb.fun/php/gzyx.php?id=5ca170032259b805051967fe22da8e32$有线电视
江苏卫视,http://dd.ddzb.fun/php/gzyx.php?id=ced2b0d62dabbd8651b18f4323c18c24$有线电视
陕西卫视,http://dd.ddzb.fun/php/gzyx.php?id=9206b0f22c4febf2d490a85ac02766a1$有线电视
新疆卫视,http://dd.ddzb.fun/php/gzyx.php?id=9f18a3278d5b83dc37d52b059e5b068e$有线电视
东南卫视,http://dd.ddzb.fun/php/gzyx.php?id=d3b7451d5e68fc29788f48089c1e5d25$有线电视
辽宁卫视,http://dd.ddzb.fun/php/gzyx.php?id=1b84ff537ca4f4b4e57d070563309c56$有线电视
山东卫视,http://dd.ddzb.fun/php/gzyx.php?id=1db177c7492ad2769a93e3746f25f701$有线电视
浙江卫视,http://dd.ddzb.fun/php/gzyx.php?id=a37bf5f7dbfb7bb35a5e6c9b5899dc69$有线电视
黑龙江卫视,http://dd.ddzb.fun/php/gzyx.php?id=9e3f3b7d57c55d7df8ef1cfb24d56e0e$有线电视
内蒙古卫视,http://dd.ddzb.fun/php/gzyx.php?id=c429d41e2e18aa0cd5bd2c838d35eda7$有线电视
天津卫视,http://dd.ddzb.fun/php/gzyx.php?id=bc3dcb148fc5c2d805dd0f61997fc683$有线电视
河南卫视,http://dd.ddzb.fun/php/gzyx.php?id=a30fc79dc17df5a58885f43cd1aaaf2e$有线电视
湖北卫视,http://dd.ddzb.fun/php/gzyx.php?id=21a70fb0fad52b17d49c5554f513d2ca$有线电视
江西卫视,http://dd.ddzb.fun/php/gzyx.php?id=5cd94d06a28dc264b537cbac9b7dec19$有线电视
湖南卫视,http://dd.ddzb.fun/php/gzyx.php?id=93e7f487ec23f5c99d8137e29933a083$有线电视
四川卫视,http://dd.ddzb.fun/php/gzyx.php?id=a87d8615af79b7fc8eccaa2014eaf5ca$有线电视
兵团卫视,http://dd.ddzb.fun/php/gzyx.php?id=0f425d173b623ea4c49c96c6f073d109$有线电视
青海卫视,http://dd.ddzb.fun/php/gzyx.php?id=d563232cc923dbc4efb4293d8d588aeb$有线电视

北京卫视,http://8.138.7.223/tv/bst8m.php?id=19$百事通8M
东方卫视,http://8.138.7.223/tv/bst8m.php?id=20$百事通8M
天津卫视,http://8.138.7.223/tv/bst8m.php?id=21$百事通8M
重庆卫视,http://8.138.7.223/tv/bst8m.php?id=22$百事通8M
黑龙江卫视,http://8.138.7.223/tv/bst8m.php?id=23$百事通8M
吉林卫视,http://8.138.7.223/tv/bst8m.php?id=24$百事通8M
辽宁卫视,http://8.138.7.223/tv/bst8m.php?id=25$百事通8M
内蒙古卫视,http://8.138.7.223/tv/bst8m.php?id=26$百事通8M
宁夏卫视,http://8.138.7.223/tv/bst8m.php?id=27$百事通8M
甘肃卫视,http://8.138.7.223/tv/bst8m.php?id=28$百事通8M
青海卫视,http://8.138.7.223/tv/bst8m.php?id=29$百事通8M
陕西卫视,http://8.138.7.223/tv/bst8m.php?id=30$百事通8M
河北卫视,http://8.138.7.223/tv/bst8m.php?id=31$百事通8M
山西卫视,http://8.138.7.223/tv/bst8m.php?id=32$百事通8M
山东卫视,http://8.138.7.223/tv/bst8m.php?id=33$百事通8M
安徽卫视,http://8.138.7.223/tv/bst8m.php?id=34$百事通8M
河南卫视,http://8.138.7.223/tv/bst8m.php?id=35$百事通8M
湖北卫视,http://8.138.7.223/tv/bst8m.php?id=36$百事通8M
湖南卫视,http://8.138.7.223/tv/bst8m.php?id=37$百事通8M
江西卫视,http://8.138.7.223/tv/bst8m.php?id=38$百事通8M
江苏卫视,http://8.138.7.223/tv/bst8m.php?id=39$百事通8M
浙江卫视,http://8.138.7.223/tv/bst8m.php?id=40$百事通8M
东南卫视,http://8.138.7.223/tv/bst8m.php?id=41$百事通8M
广东卫视,http://8.138.7.223/tv/bst8m.php?id=42$百事通8M
深圳卫视,http://8.138.7.223/tv/bst8m.php?id=43$百事通8M
广西卫视,http://8.138.7.223/tv/bst8m.php?id=44$百事通8M
云南卫视,http://8.138.7.223/tv/bst8m.php?id=45$百事通8M
贵州卫视,http://8.138.7.223/tv/bst8m.php?id=46$百事通8M
四川卫视,http://8.138.7.223/tv/bst8m.php?id=47$百事通8M
新疆卫视,http://8.138.7.223/tv/bst8m.php?id=48$百事通8M
兵团卫视,http://8.138.7.223/tv/bst8m.php?id=49$百事通8M
西藏卫视,http://8.138.7.223/tv/bst8m.php?id=50$百事通8M
海南卫视,http://8.138.7.223/tv/bst8m.php?id=51$百事通8M
厦门卫视,http://8.138.7.223/tv/bst8m.php?id=52$百事通8M
康巴卫视,http://8.138.7.223/tv/bst8m.php?id=53$百事通8M

重庆卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=77$北京联通组播HD
江西卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=78$北京联通组播HD
湖南卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=79$北京联通组播HD
黑龙江卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=80$北京联通组播HD
深圳卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=81$北京联通组播HD
江苏卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=82$北京联通组播HD
东方卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=83$北京联通组播HD
浙江卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=84$北京联通组播HD
湖北卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=85$北京联通组播HD
天津卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=86$北京联通组播HD
广东卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=87$北京联通组播HD
东南卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=88$北京联通组播HD
山东卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=89$北京联通组播HD
辽宁卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=90$北京联通组播HD
安徽卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=91$北京联通组播HD
河北卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=92$北京联通组播HD
贵州卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=93$北京联通组播HD

山东教育卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=123$北京联通组播
厦门卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=124$北京联通组播
兵团卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=125$北京联通组播
三沙卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=126$北京联通组播
云南卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=127$北京联通组播
河南卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=128$北京联通组播
四川卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=129$北京联通组播
广西卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=130$北京联通组播
吉林卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=131$北京联通组播
陕西卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=132$北京联通组播
山西卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=133$北京联通组播
内蒙古卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=134$北京联通组播
青海卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=135$北京联通组播
海南卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=136$北京联通组播
宁夏卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=137$北京联通组播
西藏卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=138$北京联通组播
新疆卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=139$北京联通组播
甘肃卫视,http://8.138.7.223/tv/zb/bjcucc.php?id=140$北京联通组播

重庆卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=17$重庆联通组播
湖南卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=30$重庆联通组播
浙江卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=31$重庆联通组播
江苏卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=32$重庆联通组播
东方卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=33$重庆联通组播
安徽卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=34$重庆联通组播
贵州卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=35$重庆联通组播
天津卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=36$重庆联通组播
辽宁卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=37$重庆联通组播
河北卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=38$重庆联通组播
北京卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=39$重庆联通组播
广东卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=40$重庆联通组播
黑龙江卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=41$重庆联通组播
四川卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=42$重庆联通组播
山西卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=43$重庆联通组播
江西卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=44$重庆联通组播
湖北卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=45$重庆联通组播
湖北卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=46$重庆联通组播
海南卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=47$重庆联通组播
海南卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=48$重庆联通组播
陕西卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=49$重庆联通组播
东南卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=50$重庆联通组播
吉林卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=51$重庆联通组播
深圳卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=52$重庆联通组播
内蒙古卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=53$重庆联通组播
山东卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=54$重庆联通组播
云南卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=55$重庆联通组播
河南卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=56$重庆联通组播
广西卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=57$重庆联通组播
宁夏卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=58$重庆联通组播
甘肃卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=59$重庆联通组播
少儿动画,http://8.138.7.223/tv/zb/cqcucc.php?id=60$重庆联通组播
卡酷动画,http://8.138.7.223/tv/zb/cqcucc.php?id=61$重庆联通组播
金鹰卡通,http://8.138.7.223/tv/zb/cqcucc.php?id=62$重庆联通组播
魅力时尚,http://8.138.7.223/tv/zb/cqcucc.php?id=63$重庆联通组播
青海卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=64$重庆联通组播
新疆卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=65$重庆联通组播
西藏卫视,http://8.138.7.223/tv/zb/cqcucc.php?id=66$重庆联通组播

//海南
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010053/1.m3u8$海南移动V6
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8$海南移动V6
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/1.m3u8$海南移动V6
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/1.m3u8$海南移动V6
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8$海南移动V6
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8$海南移动V6
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/1.m3u8$海南移动V6
安微卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/1.m3u8$海南移动V6
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8$海南移动V6
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/1.m3u8$海南移动V6
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8$海南移动V6
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8$海南移动V6
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8$海南移动V6
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8$海南移动V6
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/1.m3u8$海南移动V6
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/1.m3u8$海南移动V6
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010058/1.m3u8$海南移动V6
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010100/1.m3u8$海南移动V6
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010061/1.m3u8$海南移动V6
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010056/1.m3u8$海南移动V6

湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000265010&livemode=1&stbId=3
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=3
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000009115/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000009115
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000032695/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000032695
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265024/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=3
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000009806/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000009806
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000014260/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000014260
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014260/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000265007&livemode=1&stbId=3
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000005866/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000005866
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000030202/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000030202
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265018/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000265011&livemode=1&stbId=3
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000017156/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000017156
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000021288/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000021288
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265027/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=3
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000020780/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000020780
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000030159/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000030159
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000030159/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030159&livemode=1&stbId=3
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265025/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=3
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000002000009263/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000002000009263
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000004000010584/index.m3u8?channel-id=bestzb&livemode=1&stbId=10&Contentid=5000000004000010584
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265033/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3
云南卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000002000024694/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000002000024694
云南卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031120/index.m3u8?channel-id=bestzb&livemode=1&stbId=10&Contentid=5000000011000031120
云南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3
兵团卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266005&livemode=1&stbId=3
农林卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266003&livemode=1&stbId=3
卡酷少儿,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000265008&livemode=1&stbId=3
卡酷少儿,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/7851974109718180595/index.m3u8?channel-id=bestzb&livemode=1&stbId=10&Contentid=7851974109718180595
厦门卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=3
吉林卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031117/index.m3u8?channel-id=bestzb&livemode=1&stbId=10&Contentid=5000000011000031117
吉林卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
四川卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000002000016825/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000002000016825
四川卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000004000006119/index.m3u8?channel-id=bestzb&livemode=1&stbId=10&Contentid=5000000004000006119
四川卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000000831/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000000831
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000003475/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000003475
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265026/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3
安多卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266001&livemode=1&stbId=3
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000012807/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000012807
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000016568/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000016568
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265019/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=3
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000014176/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000014176
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000028357/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000028357
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014176/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265034/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=3
广西卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000002000019837/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000002000019837
广西卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031118/index.m3u8?channel-id=bestzb&livemode=1&stbId=10&Contentid=5000000011000031118
广西卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3
康巴卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266002&livemode=1&stbId=3
延边卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266008&livemode=1&stbId=3
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000265009&livemode=1&stbId=3
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=3
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000001828/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000001828
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000004684/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000004684
